url,rank,title,link,worldwide_gross,domestic_gross,foreign_gross
https://www.boxofficemojo.com/year/world/2017/,114,1987: When the Day Comes,/releasegroup/gr1123308037/?ref_=bo_ydw_table_114,53834292.0,,53834292.0
https://www.boxofficemojo.com/year/world/2017/,115,The Outlaws,/releasegroup/gr2439008773/?ref_=bo_ydw_table_115,52946454.0,,52946454.0
https://www.boxofficemojo.com/year/world/2017/,116,Bleeding Steel,/releasegroup/gr2504348165/?ref_=bo_ydw_table_116,48825526.0,,48825526.0
https://www.boxofficemojo.com/year/world/2017/,117,Logan Lucky,/releasegroup/gr2514571781/?ref_=bo_ydw_table_117,48453605.0,27780977.0,20672628.0
https://www.boxofficemojo.com/year/world/2017/,118,Boo 2! A Madea Halloween,/releasegroup/gr250565125/?ref_=bo_ydw_table_118,48333932.0,47319572.0,1014360.0
https://www.boxofficemojo.com/year/world/2017/,119,Sky Hunter,/releasegroup/gr893538821/?ref_=bo_ydw_table_119,48065601.0,,48065601.0
https://www.boxofficemojo.com/year/world/2017/,120,Phantom Thread,/releasegroup/gr1027756549/?ref_=bo_ydw_table_120,47756590.0,21198205.0,26558385.0
https://www.boxofficemojo.com/year/world/2017/,121,Rough Night,/releasegroup/gr1591693829/?ref_=bo_ydw_table_121,47347283.0,22105643.0,25241640.0
https://www.boxofficemojo.com/year/world/2017/,122,Son of Bigfoot,/releasegroup/gr3419886085/?ref_=bo_ydw_table_122,47046281.0,289308.0,46756973.0
https://www.boxofficemojo.com/year/world/2017/,123,Three Seconds,/releasegroup/gr573264389/?ref_=bo_ydw_table_123,46596415.0,,46596415.0
https://www.boxofficemojo.com/year/world/2017/,124,The Thousand Faces of Dunjia,/releasegroup/gr2641711621/?ref_=bo_ydw_table_124,46263237.0,124187.0,46139050.0
https://www.boxofficemojo.com/year/world/2017/,125,The Battleship Island,/releasegroup/gr165499397/?ref_=bo_ydw_table_125,46183383.0,1104957.0,45078426.0
https://www.boxofficemojo.com/year/world/2017/,126,Hanson and the Beast,/releasegroup/gr1036538373/?ref_=bo_ydw_table_126,46154323.0,,46154323.0
https://www.boxofficemojo.com/year/world/2017/,127,Gintama Live Action the Movie,/releasegroup/gr3595129349/?ref_=bo_ydw_table_127,45746967.0,,45746967.0
https://www.boxofficemojo.com/year/world/2017/,128,Guilty of Mind,/releasegroup/gr2295681541/?ref_=bo_ydw_table_128,45698503.0,,45698503.0
https://www.boxofficemojo.com/year/world/2017/,129,Flatliners,/releasegroup/gr3234550277/?ref_=bo_ydw_table_129,45158254.0,16883115.0,28275139.0
https://www.boxofficemojo.com/year/world/2017/,130,Bad Genius,/releasegroup/gr4009710085/?ref_=bo_ydw_table_130,44560421.0,,44560421.0
https://www.boxofficemojo.com/year/world/2017/,131,Mother!,/releasegroup/gr2824360453/?ref_=bo_ydw_table_131,44516999.0,17800004.0,26716995.0
https://www.boxofficemojo.com/year/world/2017/,132,Wind River,/releasegroup/gr913854981/?ref_=bo_ydw_table_132,43980821.0,33800859.0,10179962.0
https://www.boxofficemojo.com/year/world/2017/,133,Battle of Memories,/releasegroup/gr402608645/?ref_=bo_ydw_table_133,43892362.0,594552.0,43297810.0
https://www.boxofficemojo.com/year/world/2017/,134,The Snowman,/releasegroup/gr2872791557/?ref_=bo_ydw_table_134,43084060.0,6700035.0,36384025.0
https://www.boxofficemojo.com/year/world/2017/,135,Gifted,/releasegroup/gr845894149/?ref_=bo_ydw_table_135,43046590.0,24801212.0,18245378.0
https://www.boxofficemojo.com/year/world/2017/,136,Loving Vincent,/releasegroup/gr2051363333/?ref_=bo_ydw_table_136,42187665.0,6735118.0,35452547.0
https://www.boxofficemojo.com/year/world/2017/,137,Call Me by Your Name,/releasegroup/gr4066791941/?ref_=bo_ydw_table_137,42142738.0,18095701.0,24047037.0
https://www.boxofficemojo.com/year/world/2017/,138,Mary and the Witch's Flower,/releasegroup/gr2936951301/?ref_=bo_ydw_table_138,41978431.0,2418404.0,39560027.0
https://www.boxofficemojo.com/year/world/2017/,139,T2 Trainspotting,/releasegroup/gr2658161157/?ref_=bo_ydw_table_139,41681746.0,2402004.0,39279742.0
https://www.boxofficemojo.com/year/world/2017/,140,Fist Fight,/releasegroup/gr891965957/?ref_=bo_ydw_table_140,41187017.0,32187017.0,9000000.0
https://www.boxofficemojo.com/year/world/2017/,141,The Circle,/releasegroup/gr502813189/?ref_=bo_ydw_table_141,40656399.0,20497844.0,20158555.0
https://www.boxofficemojo.com/year/world/2017/,142,Diary of a Wimpy Kid: The Long Haul,/releasegroup/gr2623230469/?ref_=bo_ydw_table_142,40140972.0,20738724.0,19402248.0
https://www.boxofficemojo.com/year/world/2017/,143,Brotherhood of Blades 2,/releasegroup/gr2991542789/?ref_=bo_ydw_table_143,39966092.0,14204.0,39951888.0
https://www.boxofficemojo.com/year/world/2017/,144,Midnight Runners,/releasegroup/gr4284436997/?ref_=bo_ydw_table_144,39730433.0,,39730433.0
https://www.boxofficemojo.com/year/world/2017/,145,The King,/releasegroup/gr1313755653/?ref_=bo_ydw_table_145,37886707.0,,37886707.0
https://www.boxofficemojo.com/year/world/2017/,146,Pokémon the Movie: I Choose You!,/releasegroup/gr1713459717/?ref_=bo_ydw_table_146,37552144.0,2401722.0,35150422.0
https://www.boxofficemojo.com/year/world/2017/,147,Home Again,/releasegroup/gr2097500677/?ref_=bo_ydw_table_147,37270721.0,27020284.0,10250437.0
https://www.boxofficemojo.com/year/world/2017/,148,The Adventurers,/releasegroup/gr147476997/?ref_=bo_ydw_table_148,36796816.0,216556.0,36580260.0
https://www.boxofficemojo.com/year/world/2017/,149,"Tad, the Lost Explorer, and the Secret of King Midas",/releasegroup/gr651186693/?ref_=bo_ydw_table_149,35704046.0,5874.0,35698172.0
https://www.boxofficemojo.com/year/world/2017/,150,Hostiles,/releasegroup/gr2505593349/?ref_=bo_ydw_table_150,35669017.0,29819114.0,5849903.0
https://www.boxofficemojo.com/year/world/2017/,151,Namiya,/releasegroup/gr2096714245/?ref_=bo_ydw_table_151,35351623.0,70814.0,35280809.0
https://www.boxofficemojo.com/year/world/2017/,152,Destiny: The Tale of Kamakura,/releasegroup/gr2485932549/?ref_=bo_ydw_table_152,35166640.0,,35166640.0
https://www.boxofficemojo.com/year/world/2017/,153,The Liquidator,/releasegroup/gr3748811269/?ref_=bo_ydw_table_153,35046130.0,,35046130.0
https://www.boxofficemojo.com/year/world/2017/,154,Kidnap,/releasegroup/gr895832581/?ref_=bo_ydw_table_154,34814102.0,30971040.0,3843062.0
https://www.boxofficemojo.com/year/world/2017/,155,R.A.I.D. Special Unit,/releasegroup/gr234181125/?ref_=bo_ydw_table_155,34598750.0,,34598750.0
https://www.boxofficemojo.com/year/world/2017/,156,The House,/releasegroup/gr2414957061/?ref_=bo_ydw_table_156,34284504.0,25584504.0,8700000.0
https://www.boxofficemojo.com/year/world/2017/,157,I Want to Eat Your Pancreas,/releasegroup/gr1917669893/?ref_=bo_ydw_table_157,33748006.0,277019.0,33470987.0
https://www.boxofficemojo.com/year/world/2017/,158,Perfect Strangers,/releasegroup/gr1281577477/?ref_=bo_ydw_table_158,33262366.0,1014507.0,32247859.0
https://www.boxofficemojo.com/year/world/2017/,159,Sleepless,/releasegroup/gr292901381/?ref_=bo_ydw_table_159,32917353.0,20783704.0,12133649.0
https://www.boxofficemojo.com/year/world/2017/,160,Hindi Medium,/releasegroup/gr4279587333/?ref_=bo_ydw_table_160,32841493.0,,32841493.0
https://www.boxofficemojo.com/year/world/2017/,161,Steel Rain,/releasegroup/gr2128499205/?ref_=bo_ydw_table_161,32783733.0,,32783733.0
https://www.boxofficemojo.com/year/world/2017/,162,The House That Never Dies II,/releasegroup/gr1043681797/?ref_=bo_ydw_table_162,32433588.0,,32433588.0
https://www.boxofficemojo.com/year/world/2017/,163,The Invisible Guest,/releasegroup/gr1159221765/?ref_=bo_ydw_table_163,31191910.0,,31191910.0
https://www.boxofficemojo.com/year/world/2017/,164,This Is Not What I Expected,/releasegroup/gr2803847685/?ref_=bo_ydw_table_164,30996615.0,337670.0,30658945.0
https://www.boxofficemojo.com/year/world/2017/,165,The Last Warrior,/releasegroup/gr555373061/?ref_=bo_ydw_table_165,30618274.0,,30618274.0
https://www.boxofficemojo.com/year/world/2017/,166,Reset 2017 Re-release,/releasegroup/gr2032554501/?ref_=bo_ydw_table_166,29949252.0,108970.0,29840282.0
https://www.boxofficemojo.com/year/world/2017/,167,The Bye Bye Man,/releasegroup/gr4112732677/?ref_=bo_ydw_table_167,29874280.0,22395806.0,7478474.0
https://www.boxofficemojo.com/year/world/2017/,168,The Disaster Artist,/releasegroup/gr1917473285/?ref_=bo_ydw_table_168,29820616.0,21120616.0,8700000.0
https://www.boxofficemojo.com/year/world/2017/,169,The Swindlers,/releasegroup/gr3728167429/?ref_=bo_ydw_table_169,29721916.0,241916.0,29480000.0
https://www.boxofficemojo.com/year/world/2017/,170,Alibi.com,/releasegroup/gr155079173/?ref_=bo_ydw_table_170,29370592.0,,29370592.0
https://www.boxofficemojo.com/year/world/2017/,171,Sword Art Online the Movie: Ordinal Scale,/releasegroup/gr600527365/?ref_=bo_ydw_table_171,29322339.0,1522976.0,27799363.0
https://www.boxofficemojo.com/year/world/2017/,172,Recep Ivedik 5,/releasegroup/gr2737852933/?ref_=bo_ydw_table_172,28952258.0,,28952258.0
https://www.boxofficemojo.com/year/world/2017/,173,Judwaa 2,/releasegroup/gr755978757/?ref_=bo_ydw_table_173,28733523.0,1431255.0,27302268.0
https://www.boxofficemojo.com/year/world/2017/,174,The Fortress,/releasegroup/gr1966428677/?ref_=bo_ydw_table_174,28645448.0,252895.0,28392553.0
https://www.boxofficemojo.com/year/world/2017/,175,What Happened to Monday,/releasegroup/gr2958119429/?ref_=bo_ydw_table_175,27975429.0,,27975429.0
https://www.boxofficemojo.com/year/world/2017/,176,Monster Family,/releasegroup/gr1864978949/?ref_=bo_ydw_table_176,27890108.0,127259.0,27762849.0
https://www.boxofficemojo.com/year/world/2017/,177,The Beguiled,/releasegroup/gr2349421061/?ref_=bo_ydw_table_177,27869129.0,10709995.0,17159134.0
https://www.boxofficemojo.com/year/world/2017/,178,CHIPS,/releasegroup/gr3987231237/?ref_=bo_ydw_table_178,26800152.0,18600152.0,8200000.0
https://www.boxofficemojo.com/year/world/2017/,179,A Cure for Wellness,/releasegroup/gr2498777605/?ref_=bo_ydw_table_179,26620002.0,8106986.0,18513016.0
https://www.boxofficemojo.com/year/world/2017/,180,Only the Brave,/releasegroup/gr1060262405/?ref_=bo_ydw_table_180,26351322.0,18343983.0,8007339.0
https://www.boxofficemojo.com/year/world/2017/,181,Twenty Two,/releasegroup/gr104092165/?ref_=bo_ydw_table_181,26289378.0,46796.0,26242582.0
https://www.boxofficemojo.com/year/world/2017/,182,The Zookeeper's Wife,/releasegroup/gr542855685/?ref_=bo_ydw_table_182,26152835.0,17571660.0,8581175.0
https://www.boxofficemojo.com/year/world/2017/,183,The Bride of Badrinath,/releasegroup/gr4180955653/?ref_=bo_ydw_table_183,26134309.0,1993259.0,24141050.0
https://www.boxofficemojo.com/year/world/2017/,184,A Chinese Odyssey: Part 2 - Cinderella 2017 Re-release,/releasegroup/gr2416202245/?ref_=bo_ydw_table_184,25960664.0,,25960664.0
https://www.boxofficemojo.com/year/world/2017/,185,Love Off the Cuff,/releasegroup/gr2865058309/?ref_=bo_ydw_table_185,25959989.0,,25959989.0
https://www.boxofficemojo.com/year/world/2017/,186,Father Figures,/releasegroup/gr2940424709/?ref_=bo_ydw_table_186,25701244.0,17501244.0,8200000.0
https://www.boxofficemojo.com/year/world/2017/,187,Fireworks,/releasegroup/gr2095469061/?ref_=bo_ydw_table_187,25672406.0,525280.0,25147126.0
https://www.boxofficemojo.com/year/world/2017/,188,Money,/releasegroup/gr3653915141/?ref_=bo_ydw_table_188,25403753.0,,25403753.0
https://www.boxofficemojo.com/year/world/2017/,189,Leap! 2017 Re-release,/releasegroup/gr991908357/?ref_=bo_ydw_table_189,25376094.0,21858070.0,3518024.0
https://www.boxofficemojo.com/year/world/2017/,190,The Death of Stalin,/releasegroup/gr535843333/?ref_=bo_ydw_table_190,24646055.0,8047856.0,16598199.0
https://www.boxofficemojo.com/year/world/2017/,191,The 8-Year Engagement,/releasegroup/gr3911143941/?ref_=bo_ydw_table_191,24425963.0,,24425963.0
https://www.boxofficemojo.com/year/world/2017/,192,Jolly LLB 2,/releasegroup/gr3754775045/?ref_=bo_ydw_table_192,24214186.0,1654254.0,22559932.0
https://www.boxofficemojo.com/year/world/2017/,193,I Can Speak,/releasegroup/gr1768313349/?ref_=bo_ydw_table_193,24024444.0,63239.0,23961205.0
https://www.boxofficemojo.com/year/world/2017/,194,Wish Upon,/releasegroup/gr4059845125/?ref_=bo_ydw_table_194,23468586.0,14301505.0,9167081.0
https://www.boxofficemojo.com/year/world/2017/,195,Detroit,/releasegroup/gr3696906757/?ref_=bo_ydw_table_195,23355100.0,16790139.0,6564961.0
https://www.boxofficemojo.com/year/world/2017/,196,Extraordinary Mission,/releasegroup/gr106713605/?ref_=bo_ydw_table_196,22757764.0,54174.0,22703590.0
https://www.boxofficemojo.com/year/world/2017/,197,The Glass Castle,/releasegroup/gr2068599301/?ref_=bo_ydw_table_197,22088533.0,17273059.0,4815474.0
https://www.boxofficemojo.com/year/world/2017/,198,Épouse-moi mon pote,/releasegroup/gr2084524549/?ref_=bo_ydw_table_198,21571464.0,,21571464.0
https://www.boxofficemojo.com/year/world/2017/,199,The Prison,/releasegroup/gr1675055621/?ref_=bo_ydw_table_199,21205329.0,207481.0,20997848.0
https://www.boxofficemojo.com/year/world/2017/,200,One Hundred Thousand Bad Jokes 2,/releasegroup/gr974148101/?ref_=bo_ydw_table_200,20460352.0,,20460352.0
https://www.boxofficemojo.com/year/world/2025/,1,Captain America: Brave New World,/releasegroup/gr2894942725/?ref_=bo_ydw_table_1,293999575.0,145631098.0,148368477.0
https://www.boxofficemojo.com/year/world/2025/,2,Dog Man,/releasegroup/gr1029001733/?ref_=bo_ydw_table_2,105541330.0,79369330.0,26172000.0
https://www.boxofficemojo.com/year/world/2025/,3,Bridget Jones: Mad About the Boy,/releasegroup/gr2204390149/?ref_=bo_ydw_table_3,66212000.0,,66212000.0
https://www.boxofficemojo.com/year/world/2025/,4,Den of Thieves: Pantera,/releasegroup/gr979981061/?ref_=bo_ydw_table_4,56611284.0,36015016.0,20596268.0
https://www.boxofficemojo.com/year/world/2025/,5,One of Them Days,/releasegroup/gr2992853765/?ref_=bo_ydw_table_5,46497207.0,46302653.0,194554.0
https://www.boxofficemojo.com/year/world/2025/,6,Flight Risk,/releasegroup/gr627659525/?ref_=bo_ydw_table_6,41887838.0,29085938.0,12801900.0
https://www.boxofficemojo.com/year/world/2025/,7,The Wizard of the Emerald City,/releasegroup/gr3328529157/?ref_=bo_ydw_table_7,37099368.0,,37099368.0
https://www.boxofficemojo.com/year/world/2025/,8,Companion,/releasegroup/gr2590593797/?ref_=bo_ydw_table_8,34411225.0,20211225.0,14200000.0
https://www.boxofficemojo.com/year/world/2025/,9,Wolf Man,/releasegroup/gr1436635653/?ref_=bo_ydw_table_9,34093220.0,20707280.0,13385940.0
https://www.boxofficemojo.com/year/world/2025/,10,Ne Zha 2,/releasegroup/gr2405716741/?ref_=bo_ydw_table_10,28867816.0,15356373.0,13511443.0
https://www.boxofficemojo.com/year/world/2025/,11,Heart Eyes,/releasegroup/gr4150481669/?ref_=bo_ydw_table_11,28683384.0,27149337.0,1534047.0
https://www.boxofficemojo.com/year/world/2025/,12,The Monkey,/releasegroup/gr2573488901/?ref_=bo_ydw_table_12,23030019.0,16480492.0,6549527.0
https://www.boxofficemojo.com/year/world/2025/,13,God Save the Tuche,/releasegroup/gr2959364869/?ref_=bo_ydw_table_13,16841378.0,,16841378.0
https://www.boxofficemojo.com/year/world/2025/,14,Mobile Suit Gundam GQuuuuuuX: Beginning,/releasegroup/gr3462746885/?ref_=bo_ydw_table_14,16626458.0,,16626458.0
https://www.boxofficemojo.com/year/world/2025/,15,Love Hurts,/releasegroup/gr26497541/?ref_=bo_ydw_table_15,16284300.0,14809890.0,1474410.0
https://www.boxofficemojo.com/year/world/2025/,16,Hitman 2,/releasegroup/gr1466258181/?ref_=bo_ydw_table_16,16160404.0,,16160404.0
https://www.boxofficemojo.com/year/world/2025/,17,366 Nichi,/releasegroup/gr3580187397/?ref_=bo_ydw_table_17,12761909.0,,12761909.0
https://www.boxofficemojo.com/year/world/2025/,18,The 4 Rascals,/releasegroup/gr3949220613/?ref_=bo_ydw_table_18,11672954.0,,11672954.0
https://www.boxofficemojo.com/year/world/2025/,19,Dark Nuns,/releasegroup/gr1281774341/?ref_=bo_ydw_table_19,11295147.0,103433.0,11191714.0
https://www.boxofficemojo.com/year/world/2025/,20,How to Make a Killing,/releasegroup/gr593908485/?ref_=bo_ydw_table_20,10810392.0,,10810392.0
https://www.boxofficemojo.com/year/world/2025/,21,Io sono la fine del mondo,/releasegroup/gr3479524101/?ref_=bo_ydw_table_21,9823342.0,,9823342.0
https://www.boxofficemojo.com/year/world/2025/,22,Presence,/releasegroup/gr460083973/?ref_=bo_ydw_table_22,9192042.0,6897345.0,2294697.0
https://www.boxofficemojo.com/year/world/2025/,23,Becoming Led Zeppelin,/releasegroup/gr4267987717/?ref_=bo_ydw_table_23,8746886.0,7396603.0,1350283.0
https://www.boxofficemojo.com/year/world/2025/,24,Die drei ??? und der Karpatenhund,/releasegroup/gr1835356933/?ref_=bo_ydw_table_24,8606866.0,,8606866.0
https://www.boxofficemojo.com/year/world/2025/,25,Colorful Stage! The Movie: A Miku Who Can't Sing,/releasegroup/gr2271564549/?ref_=bo_ydw_table_25,6481809.0,,6481809.0
https://www.boxofficemojo.com/year/world/2025/,26,Chhaava,/releasegroup/gr2355385093/?ref_=bo_ydw_table_26,5916885.0,4800000.0,1116885.0
https://www.boxofficemojo.com/year/world/2025/,27,Mesa de Regalos,/releasegroup/gr2422559493/?ref_=bo_ydw_table_27,5874214.0,,5874214.0
https://www.boxofficemojo.com/year/world/2025/,28,Kleks i wynalazek Filipa Golarza,/releasegroup/gr3445969669/?ref_=bo_ydw_table_28,5710848.0,,5710848.0
https://www.boxofficemojo.com/year/world/2025/,29,Money Kisses,/releasegroup/gr3898888965/?ref_=bo_ydw_table_29,5527459.0,,5527459.0
https://www.boxofficemojo.com/year/world/2025/,30,Under Ninja,/releasegroup/gr1046827781/?ref_=bo_ydw_table_30,5290618.0,,5290618.0
https://www.boxofficemojo.com/year/world/2025/,31,1st Kiss,/releasegroup/gr1650742021/?ref_=bo_ydw_table_31,5139794.0,,5139794.0
https://www.boxofficemojo.com/year/world/2025/,32,Detective Chinatown 1900,/releasegroup/gr258298629/?ref_=bo_ydw_table_32,4872456.0,2102841.0,2769615.0
https://www.boxofficemojo.com/year/world/2025/,33,Secret: Untold Melody,/releasegroup/gr3999552261/?ref_=bo_ydw_table_33,4761151.0,,4761151.0
https://www.boxofficemojo.com/year/world/2025/,34,The Poet,/releasegroup/gr1617187589/?ref_=bo_ydw_table_34,4729071.0,,4729071.0
https://www.boxofficemojo.com/year/world/2025/,35,The Solitary Gourmet,/releasegroup/gr3563410181/?ref_=bo_ydw_table_35,4608340.0,,4608340.0
https://www.boxofficemojo.com/year/world/2025/,36,Brave the Dark,/releasegroup/gr3043316485/?ref_=bo_ydw_table_36,4497217.0,4497217.0,
https://www.boxofficemojo.com/year/world/2025/,37,10 giorni con i suoi,/releasegroup/gr1130713861/?ref_=bo_ydw_table_37,4494885.0,,4494885.0
https://www.boxofficemojo.com/year/world/2025/,38,Trillion Game,/releasegroup/gr1298420485/?ref_=bo_ydw_table_38,4045576.0,,4045576.0
https://www.boxofficemojo.com/year/world/2025/,39,Zloy gorod,/releasegroup/gr3965997829/?ref_=bo_ydw_table_39,3818036.0,,3818036.0
https://www.boxofficemojo.com/year/world/2025/,40,Creation of the Gods II: Demon Force,/releasegroup/gr392581893/?ref_=bo_ydw_table_40,3705084.0,1853487.0,1851597.0
https://www.boxofficemojo.com/year/world/2025/,41,Wunderschöner,/releasegroup/gr1113871109/?ref_=bo_ydw_table_41,3454087.0,,3454087.0
https://www.boxofficemojo.com/year/world/2025/,42,The Blunder,/releasegroup/gr2674217733/?ref_=bo_ydw_table_42,3402588.0,,3402588.0
https://www.boxofficemojo.com/year/world/2025/,43,The Quiet Son,/releasegroup/gr1919243013/?ref_=bo_ydw_table_43,3367586.0,,3367586.0
https://www.boxofficemojo.com/year/world/2025/,44,Kardes Takimi 2,/releasegroup/gr3613741829/?ref_=bo_ydw_table_44,3293645.0,,3293645.0
https://www.boxofficemojo.com/year/world/2025/,45,The Unbreakable Boy,/releasegroup/gr3166458373/?ref_=bo_ydw_table_45,2987376.0,2983963.0,3413.0
https://www.boxofficemojo.com/year/world/2025/,46,Cernak,/releasegroup/gr409293573/?ref_=bo_ydw_table_46,2927904.0,,2927904.0
https://www.boxofficemojo.com/year/world/2025/,47,Game Changer,/releasegroup/gr459690757/?ref_=bo_ydw_table_47,2849061.0,2100000.0,749061.0
https://www.boxofficemojo.com/year/world/2025/,48,Kutsal Damacana 5: Zombi,/releasegroup/gr2238010117/?ref_=bo_ydw_table_48,2780622.0,,2780622.0
https://www.boxofficemojo.com/year/world/2025/,49,Screw Mickiewicz,/releasegroup/gr2996195845/?ref_=bo_ydw_table_49,2662492.0,,2662492.0
https://www.boxofficemojo.com/year/world/2025/,50,Dalej Jazda,/releasegroup/gr409359109/?ref_=bo_ydw_table_50,2582721.0,,2582721.0
https://www.boxofficemojo.com/year/world/2025/,51,The Southern Chronicles,/releasegroup/gr593842949/?ref_=bo_ydw_table_51,2484597.0,,2484597.0
https://www.boxofficemojo.com/year/world/2025/,52,Pororo: Underwater adventure,/releasegroup/gr2573619973/?ref_=bo_ydw_table_52,2472181.0,,2472181.0
https://www.boxofficemojo.com/year/world/2025/,53,Macbeth,/releasegroup/gr2069910277/?ref_=bo_ydw_table_53,2466741.0,,2466741.0
https://www.boxofficemojo.com/year/world/2025/,54,Quarantine,/releasegroup/gr4033172229/?ref_=bo_ydw_table_54,2453419.0,,2453419.0
https://www.boxofficemojo.com/year/world/2025/,55,Night of the Zoopocalypse,/releasegroup/gr4100084485/?ref_=bo_ydw_table_55,2435266.0,,2435266.0
https://www.boxofficemojo.com/year/world/2025/,56,Vasiliy,/releasegroup/gr3982775045/?ref_=bo_ydw_table_56,2391710.0,,2391710.0
https://www.boxofficemojo.com/year/world/2025/,57,Muromachi Burai,/releasegroup/gr2221232901/?ref_=bo_ydw_table_57,2342595.0,,2342595.0
https://www.boxofficemojo.com/year/world/2025/,58,La pie voleuse,/releasegroup/gr912610053/?ref_=bo_ydw_table_58,2254804.0,,2254804.0
https://www.boxofficemojo.com/year/world/2025/,59,2025 Oscar Nominated Short Films: Live Action,/releasegroup/gr2942718725/?ref_=bo_ydw_table_59,2124000.0,2124000.0,
https://www.boxofficemojo.com/year/world/2025/,60,Na plech,/releasegroup/gr2841989893/?ref_=bo_ydw_table_60,2009109.0,,2009109.0
https://www.boxofficemojo.com/year/world/2025/,61,Chasing the Wind,/releasegroup/gr4083503877/?ref_=bo_ydw_table_61,1967044.0,,1967044.0
https://www.boxofficemojo.com/year/world/2025/,62,Postuchis v moyu Tver,/releasegroup/gr3664073477/?ref_=bo_ydw_table_62,1834418.0,,1834418.0
https://www.boxofficemojo.com/year/world/2025/,63,Hard Truths,/releasegroup/gr2506183429/?ref_=bo_ydw_table_63,1773753.0,808122.0,965631.0
https://www.boxofficemojo.com/year/world/2025/,64,Rekhachithram,/releasegroup/gr4234498821/?ref_=bo_ydw_table_64,1746985.0,,1746985.0
https://www.boxofficemojo.com/year/world/2025/,65,The Soul Lantern,/releasegroup/gr3731116805/?ref_=bo_ydw_table_65,1746892.0,,1746892.0
https://www.boxofficemojo.com/year/world/2025/,66,Green and Gold,/releasegroup/gr3076543237/?ref_=bo_ydw_table_66,1630763.0,1630763.0,
https://www.boxofficemojo.com/year/world/2025/,67,Manyunya. Den rozhdeniya Ba,/releasegroup/gr3697562373/?ref_=bo_ydw_table_67,1630723.0,,1630723.0
https://www.boxofficemojo.com/year/world/2025/,68,Seven 2025 Re-release,/releasegroup/gr762073861/?ref_=bo_ydw_table_68,1620426.0,915000.0,681324.0
https://www.boxofficemojo.com/year/world/2025/,69,Hit N Fun,/releasegroup/gr4100281093/?ref_=bo_ydw_table_69,1564323.0,,1564323.0
https://www.boxofficemojo.com/year/world/2025/,70,"Isho, Kokai.",/releasegroup/gr275075845/?ref_=bo_ydw_table_70,1540590.0,,1540590.0
https://www.boxofficemojo.com/year/world/2025/,71,The Rose of Versailles,/releasegroup/gr291853061/?ref_=bo_ydw_table_71,1489577.0,,1489577.0
https://www.boxofficemojo.com/year/world/2025/,72,Les Misérables: The Staged Concert 2025 Re-release,/releasegroup/gr241521413/?ref_=bo_ydw_table_72,1427272.0,,1427272.0
https://www.boxofficemojo.com/year/world/2025/,73,IU Concert: The Winning,/releasegroup/gr4150612741/?ref_=bo_ydw_table_73,1414574.0,,1414574.0
https://www.boxofficemojo.com/year/world/2025/,74,My Best Bet,/releasegroup/gr392516357/?ref_=bo_ydw_table_74,1405818.0,,1405818.0
https://www.boxofficemojo.com/year/world/2025/,75,The Ties That Bind Us,/releasegroup/gr1180979973/?ref_=bo_ydw_table_75,1397186.0,,1397186.0
https://www.boxofficemojo.com/year/world/2025/,76,The Damned,/releasegroup/gr2892059397/?ref_=bo_ydw_table_76,1371598.0,1342796.0,28802.0
https://www.boxofficemojo.com/year/world/2025/,77,Mikaela,/releasegroup/gr4200878853/?ref_=bo_ydw_table_77,1351246.0,,1351246.0
https://www.boxofficemojo.com/year/world/2025/,78,Captain Sabertooth and the Countess of Grel,/releasegroup/gr2372162309/?ref_=bo_ydw_table_78,1301025.0,,1301025.0
https://www.boxofficemojo.com/year/world/2025/,79,Dove osano le cicogne,/releasegroup/gr1583764229/?ref_=bo_ydw_table_79,1279401.0,,1279401.0
https://www.boxofficemojo.com/year/world/2025/,80,"Dis-moi, que tu m'aimes...",/releasegroup/gr1197757189/?ref_=bo_ydw_table_80,1264596.0,,1264596.0
https://www.boxofficemojo.com/year/world/2025/,81,Nocturnal,/releasegroup/gr2724483845/?ref_=bo_ydw_table_81,1241525.0,,1241525.0
https://www.boxofficemojo.com/year/world/2025/,82,Valiant One,/releasegroup/gr4016395013/?ref_=bo_ydw_table_82,1236630.0,1236630.0,
https://www.boxofficemojo.com/year/world/2025/,83,VidaaMuyarchi,/releasegroup/gr4049883909/?ref_=bo_ydw_table_83,1139642.0,,1139642.0
https://www.boxofficemojo.com/year/world/2025/,84,Legends of the Condor Heroes: The Gallants,/releasegroup/gr342184709/?ref_=bo_ydw_table_84,1096847.0,423576.0,673271.0
https://www.boxofficemojo.com/year/world/2025/,85,Block Pass,/releasegroup/gr2976142085/?ref_=bo_ydw_table_85,1074781.0,,1074781.0
https://www.boxofficemojo.com/year/world/2025/,86,Forbidden Fairytale,/releasegroup/gr375804677/?ref_=bo_ydw_table_86,1065081.0,,1065081.0
https://www.boxofficemojo.com/year/world/2025/,87,Deva,/releasegroup/gr207966981/?ref_=bo_ydw_table_87,1056366.0,,1056366.0
https://www.boxofficemojo.com/year/world/2025/,88,Dayi: Bir Adamin Hikayesi 2,/releasegroup/gr3110359813/?ref_=bo_ydw_table_88,1040240.0,,1040240.0
https://www.boxofficemojo.com/year/world/2025/,89,Six jours,/releasegroup/gr543576837/?ref_=bo_ydw_table_89,950888.0,,950888.0
https://www.boxofficemojo.com/year/world/2025/,90,Ask Sadece Bir An,/releasegroup/gr1801736965/?ref_=bo_ydw_table_90,877265.0,,877265.0
